%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1403636859601666500,0,1403636859601666500,world,odom,0.0,0.0,0.0,-0.04031083997799652,-0.8102000165721747,0.0,0.5847657388448099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636859651666500,1,1403636859651666500,world,odom,0.0004210642655449844,-3.018404408699325e-05,0.00010118289037870415,-0.04025780530679011,-0.8083231103258018,-0.0031962763549346486,0.5873524003888679,0.0006251352530627466,1.5887927751620836e-13,-1.7097180782314425e-11,7.896898326465745e-09,1.1226287027523797e-07,5.4528368589353044e-09,1.5887927751620836e-13,0.0006251352535955425,3.878668525655373e-12,3.8364950906704185e-08,-7.803450194952986e-09,1.0571562621810478e-07,-1.7097180782314425e-11,3.878668525655373e-12,0.0006251347475727212,3.8011310724330985e-11,-3.84972289228715e-09,6.544708941229752e-10,7.896898326465745e-09,3.8364950906704185e-08,3.8011310724330985e-11,2.6249872731909214e-05,-7.019082598773161e-11,4.099597914550695e-11,1.1226287027523797e-07,-7.803450194952986e-09,-3.84972289228715e-09,-7.019082598773161e-11,2.6249914289567895e-05,-5.349072653191422e-11,5.4528368589353044e-09,1.0571562621810478e-07,6.544708941229752e-10,4.099597914550695e-11,-5.349072653191422e-11,2.6249850599039275e-05,0.01661612746907248,-0.003940845327196979,-0.0018500680594007513,0.0,0.0,0.0,0.2501517104149593,7.77417792376813e-10,-5.502088955963444e-08,0.0,0.0,0.0,7.77417792376813e-10,0.25015171188293545,2.1891526490584843e-08,0.0,0.0,0.0,-5.502088955963444e-08,2.1891526490584843e-08,0.2501500065598502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636859701666500,2,1403636859701666500,world,odom,0.001641000783923155,-0.00025487048914999463,-0.0006863349634814582,-0.040634257724833374,-0.804719349273037,-0.004080279058981986,0.5922490838553764,0.0025011826782569972,6.31819523991831e-12,-9.382489080034284e-10,1.1349128865684773e-07,1.6873948434107218e-06,8.629301991168689e-08,6.31819523991831e-12,0.0025011827111222334,1.5617801471069314e-10,5.607553012543661e-07,-1.1899873707028843e-07,1.5943641180964885e-06,-9.382489080034284e-10,1.5617801471069314e-10,0.0025011541162219954,-6.413819931105164e-10,-5.599651636004812e-08,5.824588688040716e-09,1.1349128865684773e-07,5.607553012543661e-07,-6.413819931105164e-10,0.00010249731740636461,-9.308542390703369e-10,1.974826481216377e-10,1.6873948434107218e-06,-1.1899873707028843e-07,-5.599651636004812e-08,-9.308542390703369e-10,0.00010250018735846738,-4.730464482064535e-10,8.629301991168689e-08,1.5943641180964885e-06,5.824588688040716e-09,1.974826481216377e-10,-4.730464482064535e-10,0.00010249710847035343,0.034401774506587116,0.00227161067062542,-0.024242956290352235,0.0,0.0,0.0,0.2503752711676702,-9.062833215097378e-09,-9.050884252031534e-07,0.0,0.0,0.0,-9.062833215097378e-09,0.25037530463939944,-2.4695828101578985e-07,0.0,0.0,0.0,-9.050884252031534e-07,-2.4695828101578985e-07,0.2503500681696129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636859751666500,3,1403636859751666500,world,odom,0.005387274040297147,0.0018008737088834816,-0.002260429781310891,-0.041325369964556026,-0.8003139851564813,-0.007126791311024666,0.5981128219707826,0.005610410879981591,-1.709152432554004e-05,-1.0832040233893695e-05,3.7943142237879914e-05,-1.1128043493588514e-05,-6.687919039367526e-06,-1.709152432554004e-05,0.005610487261960723,-3.743436007811832e-07,3.650517312903261e-05,-5.957320047183223e-06,-9.634775185338618e-06,-1.0832040233893695e-05,-3.743436007811832e-07,0.005599140451876719,1.55270393884762e-05,-3.973125634750745e-05,2.4327235263968134e-05,3.7943142237879914e-05,3.650517312903261e-05,1.55270393884762e-05,0.00013217674116988799,4.170547557092301e-05,2.177713293050605e-05,-1.1128043493588514e-05,-5.957320047183223e-06,-3.973125634750745e-05,4.170547557092301e-05,0.00016424649144366693,3.3546172816919094e-05,-6.687919039367526e-06,-9.634775185338618e-06,2.4327235263968134e-05,2.177713293050605e-05,3.3546172816919094e-05,0.00018285817225786156,0.06802202505331725,0.02285135412268612,-0.05610277959213528,0.0,0.0,0.0,0.24973897510226117,-0.0007426836728837846,-0.0006030362170255711,0.0,0.0,0.0,-0.0007426836728837846,0.24983142401989347,8.200683830963537e-05,0.0,0.0,0.0,-0.0006030362170255711,8.200683830963537e-05,0.24927003025117456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636859801666500,4,1403636859801666500,world,odom,0.009637999449636926,0.0032226182630483453,-0.005907165082733821,-0.04037661710287863,-0.7965451073360088,-0.0104125563101163,0.60313945273169,0.009976480084121062,-3.022164005021835e-05,-2.1147930441397173e-05,6.931380914314549e-05,-1.1278583511212682e-05,-9.068325713447907e-06,-3.022164005021835e-05,0.009978427618120457,9.053125712266759e-07,6.808423788780475e-05,-8.610082504619768e-06,-7.98833196701362e-06,-2.1147930441397173e-05,9.053125712266759e-07,0.00995757213688132,2.7190526912322018e-05,-7.097620682883821e-05,4.261348412618615e-05,6.931380914314549e-05,6.808423788780475e-05,2.7190526912322018e-05,0.00023380952575326294,7.27942051892142e-05,3.799197825139388e-05,-1.1278583511212682e-05,-8.610082504619768e-06,-7.097620682883821e-05,7.27942051892142e-05,0.0002910450520586979,5.9565799505555466e-05,-9.068325713447907e-06,-7.98833196701362e-06,4.261348412618615e-05,3.799197825139388e-05,5.9565799505555466e-05,0.00032513510031612796,0.09944109421709686,0.03645297505678844,-0.08345581836774463,0.0,0.0,0.0,0.250101090114729,-0.0006953236243267618,-0.0007529910723305556,0.0,0.0,0.0,-0.0006953236243267618,0.25032383152843346,0.00019412360921697871,0.0,0.0,0.0,-0.0007529910723305556,0.00019412360921697871,0.24958170172141977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636859851666500,5,1403636859851666500,world,odom,0.015435082289197285,0.005165385489425284,-0.011516164471209733,-0.0390512548542423,-0.7935112910912236,-0.013518378015217524,0.6071507916991348,0.015593887759698086,-4.6591220332618485e-05,-3.6802822717376936e-05,0.00011268684478538848,-7.275133215495866e-07,-9.051057455319553e-06,-4.6591220332618485e-05,0.015599801802693599,4.4462190661928535e-06,0.0001120997625996923,-9.80962388168095e-06,5.398543648499141e-06,-3.6802822717376936e-05,4.4462190661928535e-06,0.015565137664150356,4.212580676897507e-05,-0.00011161228713918011,6.583416411931234e-05,0.00011268684478538848,0.0001120997625996923,4.212580676897507e-05,0.0003637273715589652,0.00011238317616758987,5.826264783645704e-05,-7.275133215495866e-07,-9.80962388168095e-06,-0.00011161228713918011,0.00011238317616758987,0.00045468558666972937,9.320151390209989e-05,-9.051057455319553e-06,5.398543648499141e-06,6.583416411931234e-05,5.826264783645704e-05,9.320151390209989e-05,0.0005076825735838973,0.13673209276962311,0.037532701216825996,-0.1432761779491168,0.0,0.0,0.0,0.2506857323297955,-0.000592289083362196,-0.000941154490678371,0.0,0.0,0.0,-0.000592289083362196,0.2510566292194704,0.000326290061863031,0.0,0.0,0.0,-0.000941154490678371,0.000326290061863031,0.24996073576020933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636859901666500,6,1403636859901666500,world,odom,-0.0006267312136290018,0.05330254301486511,-0.01065226711234056,-0.04105284700974207,-0.7913215518516306,-0.015093597256207557,0.6098336237445335,0.020142486951009935,0.0038613908470342883,-0.0010820132543705387,-0.0003860972030194622,-0.0002655858678652181,7.986288722324207e-05,0.0038613908470342883,0.015239831649690436,-0.0003043512119402814,0.0010289714788885517,0.00019226600704532696,-0.00037282877592737245,-0.0010820132543705387,-0.0003043512119402814,0.01496202772514029,-0.0004691322078474611,-0.0013028411125055187,-0.0007877230579756329,-0.0003860972030194622,0.0010289714788885517,-0.0004691322078474611,0.00037850771850727076,5.0015217716952026e-05,6.603769825147532e-05,-0.0002655858678652181,0.00019226600704532696,-0.0013028411125055187,5.0015217716952026e-05,0.00047164479916256085,1.2250440206926591e-05,7.986288722324207e-05,-0.00037282877592737245,-0.0007877230579756329,6.603769825147532e-05,1.2250440206926591e-05,0.0006063664788027332,0.09279447627044275,0.2062820279251002,-0.15999702394266077,0.0,0.0,0.0,0.22365785938932933,0.04353063469911406,-0.016267856424565727,0.0,0.0,0.0,0.04353063469911406,0.17070090043396435,-0.0059239774250833075,0.0,0.0,0.0,-0.016267856424565727,-0.0059239774250833075,0.16795212396332584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636859951666500,7,1403636859951666500,world,odom,0.004844628331839944,0.06410808542220378,-0.02079585434869158,-0.041510234685316255,-0.789561213964776,-0.014452207851314625,0.6120956816601973,0.027445120604253692,0.005213087721381676,-0.00155032760103599,-0.0005445745547012118,-0.0003285811222952193,0.00011704335086395604,0.005213087721381676,0.02068300974931576,-0.00046188161530729094,0.0014019331774312886,0.0002525735496604255,-0.0004626129072425941,-0.00155032760103599,-0.00046188161530729094,0.02039282789493929,-0.0006484375325210203,-0.0017671277079148256,-0.0010773696760152033,-0.0005445745547012118,0.0014019331774312886,-0.0006484375325210203,0.0005161038930191033,6.840535847664434e-05,8.976242523568496e-05,-0.0003285811222952193,0.0002525735496604255,-0.0017671277079148256,6.840535847664434e-05,0.000640994225295368,1.5646091561940876e-05,0.00011704335086395604,-0.0004626129072425941,-0.0010773696760152033,8.976242523568496e-05,1.5646091561940876e-05,0.0008249513072152836,0.1263215093256103,0.23062139209957078,-0.2501650252323062,0.0,0.0,0.0,0.22422312185609025,0.04330575762247479,-0.018234192095092118,0.0,0.0,0.0,0.04330575762247479,0.1710910170221208,-0.007118145054628275,0.0,0.0,0.0,-0.018234192095092118,-0.007118145054628275,0.16883504409677996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636860001666500,8,1403636860001666500,world,odom,0.01180339685562151,0.07655965427441719,-0.036244498168448276,-0.042144245713179124,-0.7886398514298888,-0.014111940826911471,0.6132470141924933,0.035823442208393785,0.006824553967968761,-0.002156958104748348,-0.0007055860292426509,-0.00038161580164681455,0.00016012747585833319,0.006824553967968761,0.027035037970299082,-0.0006823137202870756,0.0018472210944378126,0.0003244170749719027,-0.0005489568075356989,-0.002156958104748348,-0.0006823137202870756,0.02667917537831247,-0.0008537155855092931,-0.0023095853718334077,-0.0014054582613161853,-0.0007055860292426509,0.0018472210944378126,-0.0008537155855092931,0.000674944604909862,8.963597551095456e-05,0.00011751002087786041,-0.00038161580164681455,0.0003244170749719027,-0.0023095853718334077,8.963597551095456e-05,0.0008368663553449683,2.03162406756564e-05,0.00016012747585833319,-0.0005489568075356989,-0.0014054582613161853,0.00011751002087786041,2.03162406756564e-05,0.0010765710756028492,0.14730546023756136,0.2681676290443885,-0.3710163458879414,0.0,0.0,0.0,0.22468819372770857,0.04352395564645786,-0.02046533125580456,0.0,0.0,0.0,0.04352395564645786,0.1723212178997749,-0.00846637495591759,0.0,0.0,0.0,-0.02046533125580456,-0.00846637495591759,0.16977919449953838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636860051666500,9,1403636860051666500,world,odom,0.019419328154962348,0.09072766844450832,-0.058663922107531984,-0.04332821035410946,-0.7885713542676764,-0.013654280354654073,0.6132629501640788,0.045316646137160334,0.00865755534371877,-0.0029104379916681314,-0.0008856714800849846,-0.00041804913751077445,0.00021403545620246215,0.00865755534371877,0.034250575184064165,-0.0009708857457763254,0.002359026612937888,0.00040248864994875747,-0.0006237819918456238,-0.0029104379916681314,-0.0009708857457763254,0.033825395686088874,-0.0010952466605416132,-0.0029229799285560723,-0.0017783242101396153,-0.0008856714800849846,0.002359026612937888,-0.0010952466605416132,0.0008560376252723883,0.00011393448505089124,0.00015027648139300052,-0.00041804913751077445,0.00040248864994875747,-0.0029229799285560723,0.00011393448505089124,0.0010585376335363482,2.49988705816596e-05,0.00021403545620246215,-0.0006237819918456238,-0.0017783242101396153,0.00015027648139300052,2.49988705816596e-05,0.0013609776156354766,0.16023480632018475,0.3010646216277317,-0.5377410340357577,0.0,0.0,0.0,0.2254280579373182,0.043769861081387244,-0.02270539694223302,0.0,0.0,0.0,0.043769861081387244,0.17382655665027255,-0.009825877590374486,0.0,0.0,0.0,-0.02270539694223302,-0.009825877590374486,0.17070798845029397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
