%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1403637131988319000,3048,1403637131988319000,world,odom,5246.421242098427,-27076.958008130372,-7294.093385776195,0.18413650722082564,-0.6269578797030017,-0.4011912128120944,0.6419214707027584,0.6171368232893182,0.024398309601030628,0.0031947148651472607,0.023407336188011184,0.04380609465095696,0.013686629065903105,0.024398309601030628,0.5170748958379855,0.07391642906324335,0.002479855374543791,-0.0005635827109627533,0.030227509778147508,0.0031947148651472607,0.07391642906324335,0.5812152767116736,-0.0015406253575812046,-0.011045305964340002,0.044239413615840315,0.023407336188011184,0.002479855374543791,-0.0015406253575812046,0.004598184143212177,0.006921199390467643,0.0010935209716725612,0.04380609465095696,-0.0005635827109627533,-0.011045305964340002,0.006921199390467643,0.013976046846689957,-0.0005818374652535501,0.013686629065903105,0.030227509778147508,0.044239413615840315,0.0010935209716725612,-0.0005818374652535501,0.01811216967474947,109.01282570375636,-616.9862352486722,-226.36325883123735,0.0,0.0,0.0,1.0173968813498575,0.11999835609002331,0.015889466864369536,0.0,0.0,0.0,0.11999835609002331,0.5226106467642683,0.3651692833634901,0.0,0.0,0.0,0.015889466864369536,0.3651692833634901,0.8397132085236289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132038319000,3049,1403637132038319000,world,odom,5251.873866127227,-27107.81803234625,-7305.41743575376,0.1842242397563211,-0.6267420702895523,-0.4016028527505676,0.6418496361905781,0.6882605755153962,0.030340363634410686,0.004349555592840225,0.02689727652355693,0.05018986870336123,0.015836535893636792,0.030340363634410686,0.5653227812104856,0.09185913130490286,0.0028627690296986726,-0.0006623757866395259,0.034935463080315095,0.004349555592840225,0.09185913130490286,0.64497889675524,-0.0017481766092458549,-0.01267685946208513,0.05111513552837004,0.02689727652355693,0.0028627690296986726,-0.0017481766092458549,0.004920599098608802,0.007395303891841299,0.001176847116481854,0.05018986870336123,-0.0006623757866395259,-0.01267685946208513,0.007395303891841299,0.014895351147265836,-0.0006285865642601523,0.015836535893636792,0.034935463080315095,0.05111513552837004,0.001176847116481854,-0.0006285865642601523,0.019461411899028645,109.08101651347683,-617.4124532335414,-226.6038684912754,0.0,0.0,0.0,1.1275348920366612,0.13922439408011555,0.019895715464455503,0.0,0.0,0.0,0.13922439408011555,0.5627844730718353,0.4213382887731146,0.0,0.0,0.0,0.019895715464455503,0.4213382887731146,0.928588426616511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132088319000,3050,1403637132088319000,world,odom,5257.330709144835,-27138.69883175099,-7316.75280035251,0.18413305002189023,-0.6266698219387622,-0.40142819763063026,0.642055571043426,0.7057024123698865,0.03486601605662318,0.016030324637573867,0.025941447114277365,0.04027308322661932,0.016223125819272304,0.03486601605662318,0.6165552116123809,0.11258828401773358,0.002748439257958011,-0.0013356435973681195,0.03980666742782256,0.016030324637573867,0.11258828401773358,0.7120881966928844,-0.0017084923128336425,-0.01143743207864157,0.0586553584341777,0.025941447114277365,0.002748439257958011,-0.0017084923128336425,0.004313607912964414,0.0066633023572936585,0.0010806529045862337,0.04027308322661932,-0.0013356435973681195,-0.01143743207864157,0.0066633023572936585,0.011140186099327366,-0.0011817792497888502,0.016223125819272304,0.03980666742782256,0.0586553584341777,0.0010806529045862337,-0.0011817792497888502,0.020655709246689802,109.14258672002286,-617.8410197878758,-226.8364500201338,0.0,0.0,0.0,0.9854404616215631,0.1489497164310966,0.0691777222783137,0.0,0.0,0.0,0.1489497164310966,0.6046023696806202,0.48199452506055696,0.0,0.0,0.0,0.0691777222783137,0.48199452506055696,1.0133305062126226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132138319000,3051,1403637132138319000,world,odom,5262.789378566948,-27169.601426443263,-7328.100297985663,0.18412708135748124,-0.626506650371774,-0.4018867829330111,0.6419296290517131,0.7813076041973166,0.04278714279789273,0.01976875905087315,0.029595736099988952,0.04597273030699842,0.018597939618783414,0.04278714279789273,0.67264286668048,0.13787097740129925,0.0031481461501221726,-0.0015228191514788942,0.0455609671094248,0.01976875905087315,0.13787097740129925,0.7895763624050817,-0.0019477595771703457,-0.013079717224944533,0.06710456700651951,0.029595736099988952,0.0031481461501221726,-0.0019477595771703457,0.004598635310111643,0.00710643164042807,0.0011559929769041737,0.04597273030699842,-0.0015228191514788942,-0.013079717224944533,0.00710643164042807,0.011892867436781338,-0.0012624110196511385,0.018597939618783414,0.0455609671094248,0.06710456700651951,0.0011559929769041737,-0.0012624110196511385,0.022085357722370857,109.20747207459448,-618.2679081802107,-227.0684290181226,0.0,0.0,0.0,1.0875804116820216,0.17117519505875728,0.07973803852738184,0.0,0.0,0.0,0.17117519505875728,0.6548271745003836,0.552026102191767,0.0,0.0,0.0,0.07973803852738184,0.552026102191767,1.1209018896492857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132188319000,3052,1403637132188319000,world,odom,5268.251322262485,-27200.525617699754,-7339.460029523611,0.1839096564580852,-0.6267222805030391,-0.4014398789792892,0.6420610912893201,0.865637221515051,0.052076921128508785,0.02408294263467661,0.03379930057911469,0.05238247404962061,0.021176661992604803,0.052076921128508785,0.7333359289690926,0.16783531175458216,0.0035917995038514086,-0.0017195214828785727,0.05194545268201359,0.02408294263467661,0.16783531175458216,0.8757344803073038,-0.0022269062776608716,-0.014873798783645302,0.07651141154546082,0.03379930057911469,0.0035917995038514086,-0.0022269062776608716,0.004927581344468383,0.0075959526796289464,0.0012317337919232692,0.05238247404962061,-0.0017195214828785727,-0.014873798783645302,0.0075959526796289464,0.012681503911859208,-0.0013452653779845586,0.021176661992604803,0.05194545268201359,0.07651141154546082,0.0012317337919232692,-0.0013452653779845586,0.023581937652234618,109.26920061050424,-618.6996860163798,-227.31542587607828,0.0,0.0,0.0,1.203214018497597,0.19464356013389705,0.09079839004484724,0.0,0.0,0.0,0.19464356013389705,0.7075387926185688,0.628276970661871,0.0,0.0,0.0,0.09079839004484724,0.628276970661871,1.2419740509564656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132238319000,3053,1403637132238319000,world,odom,5273.716442878415,-27231.47110059013,-7350.831326560482,0.18404024353278833,-0.6266127851354804,-0.4015385502418671,0.6420688428313649,0.958341948555947,0.06296732723535858,0.02929285725278385,0.03824631834188655,0.05930913525517148,0.02404737394993193,0.06296732723535858,0.7989789110673409,0.20289010025026405,0.0040611507452054385,-0.0019486215877033827,0.05893749227935318,0.02929285725278385,0.20289010025026405,0.9710794529402867,-0.0025224012362012552,-0.016837490292823915,0.08679314815406751,0.03824631834188655,0.0040611507452054385,-0.0025224012362012552,0.005232243692480423,0.008068362362223972,0.001308213195527604,0.05930913525517148,-0.0019486215877033827,-0.016837490292823915,0.008068362362223972,0.01347933124250649,-0.0014273404638893326,0.02404737394993193,0.05893749227935318,0.08679314815406751,0.001308213195527604,-0.0014273404638893326,0.025107309570012875,109.33650238738132,-619.1222422384365,-227.54364859427417,0.0,0.0,0.0,1.3262568634948406,0.22169005107347323,0.10365984342764228,0.0,0.0,0.0,0.22169005107347323,0.7690803616292752,0.7134983097982048,0.0,0.0,0.0,0.10365984342764228,0.7134983097982048,1.371034100415771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132288319000,3054,1403637132288319000,world,odom,5279.184826188064,-27262.438115317807,-7362.214660031552,0.18405772520669159,-0.626785200273198,-0.40154151168068253,0.6418936679134772,1.0606698800069578,0.0756190541059748,0.0353693433422423,0.04305801448273275,0.06684251904276714,0.027143654363754356,0.0756190541059748,0.8702289324882874,0.24403072857569053,0.004601901291501013,-0.002210816209601816,0.06665566304593942,0.0353693433422423,0.24403072857569053,1.0772251963620738,-0.002790720097598287,-0.018994191992921575,0.09816192077232856,0.04305801448273275,0.004601901291501013,-0.002790720097598287,0.0055319248475364565,0.008539603278426676,0.0013948859049949087,0.06684251904276714,-0.002210816209601816,-0.018994191992921575,0.008539603278426676,0.01428942427761528,-0.0015221861376928762,0.027143654363754356,0.06665566304593942,0.09816192077232856,0.0013948859049949087,-0.0015221861376928762,0.026699024904793776,109.39192985889693,-619.5551029094406,-227.78469942783636,0.0,0.0,0.0,1.462159227849028,0.24908694266683018,0.11786266445848803,0.0,0.0,0.0,0.24908694266683018,0.8336196535388652,0.8070134897546923,0.0,0.0,0.0,0.11786266445848803,0.8070134897546923,1.5178335426809193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132338319000,3055,1403637132338319000,world,odom,5284.656186897712,-27293.42633762985,-7373.609620706985,0.18388513361467268,-0.6267661145116326,-0.4014713269419356,0.6420056611736276,1.174245507950531,0.09040868823705325,0.04251424328883656,0.04841960004516328,0.07508125582169077,0.030592521791677124,0.09040868823705325,0.9474192629918119,0.29165667076664836,0.005173455372458562,-0.002496292965155557,0.07505390548263291,0.04251424328883656,0.29165667076664836,1.1947419100365844,-0.0031397467396261664,-0.021352567578969712,0.11050995866965327,0.04841960004516328,0.005173455372458562,-0.0031397467396261664,0.005865880968718567,0.009043982180827234,0.0014787060967719704,0.07508125582169077,-0.002496292965155557,-0.021352567578969712,0.009043982180827234,0.015120116529701546,-0.0016126854476453795,0.030592521791677124,0.07505390548263291,0.11050995866965327,0.0014787060967719704,-0.0016126854476453795,0.028317733962601184,109.4583672340752,-619.9821544911912,-228.02451564810156,0.0,0.0,0.0,1.6097219461205086,0.28096212280328214,0.1331915568527754,0.0,0.0,0.0,0.28096212280328214,0.9043630213542041,0.9077847266510389,0.0,0.0,0.0,0.1331915568527754,0.9077847266510389,1.6744260306516197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132388319000,3056,1403637132388319000,world,odom,5290.130596162543,-27324.436166228137,-7385.016650383377,0.18357744258201936,-0.6269559216776771,-0.40064408942785384,0.642425021660011,1.301277723507124,0.10755831945978467,0.05062210368022625,0.05451246882000035,0.08422605407881736,0.03431818292131178,0.10755831945978467,1.0314018596048178,0.34705885998505903,0.005770448843719701,-0.002763221972269231,0.08428596403132527,0.05062210368022625,0.34705885998505903,1.3257222623415423,-0.003614136172582636,-0.023885697373562522,0.12410638668242155,0.05451246882000035,0.005770448843719701,-0.003614136172582636,0.00625110760616069,0.009602703573271868,0.0015488066546454548,0.08422605407881736,-0.002763221972269231,-0.023885697373562522,0.009602703573271868,0.015984888229463215,-0.0016989785602875879,0.03431818292131178,0.08428596403132527,0.12410638668242155,0.0015488066546454548,-0.0016989785602875879,0.03001016891766813,109.52307676488167,-620.4083324889338,-228.25690823291714,0.0,0.0,0.0,1.774097807993239,0.3159950814880391,0.14969084195115703,0.0,0.0,0.0,0.3159950814880391,0.984012838849571,1.02004555516795,0.0,0.0,0.0,0.14969084195115703,1.02004555516795,1.8461898679036783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403637132438319000,3057,1403637132438319000,world,odom,5295.608128048868,-27355.466951660284,-7396.434938774804,0.18366881901273982,-0.6268773837043254,-0.40119812586092657,0.6421297178360194,1.4407121028965248,0.12730383000499798,0.06022852008760704,0.06075874584665657,0.09405832695364615,0.03842841182774278,0.12730383000499798,1.1225354182456775,0.41063541676197685,0.0064888250085134245,-0.0031241562951231185,0.09427000000907329,0.06022852008760704,0.41063541676197685,1.4705609817792173,-0.003936678784974548,-0.026726769771030022,0.13876785029818836,0.06075874584665657,0.0064888250085134245,-0.003936678784974548,0.0065756744086327675,0.010118376406729086,0.001653830075073379,0.09405832695364615,-0.0031241562951231185,-0.026726769771030022,0.010118376406729086,0.016890933144123696,-0.0018007740277779269,0.03842841182774278,0.09427000000907329,0.13876785029818836,0.001653830075073379,-0.0018007740277779269,0.03172006020189183,109.58400829147423,-620.8347360391106,-228.4876300170057,0.0,0.0,0.0,1.949283464579688,0.3534368747434131,0.1685525931877345,0.0,0.0,0.0,0.3534368747434131,1.0702991522059793,1.1419217310498617,0.0,0.0,0.0,0.1685525931877345,1.1419217310498617,2.0320523833290136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
