%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1403715888134058000,5342,1403715888134058000,world,odom,452078.0654837672,523959.9031457667,-362220.7034338192,-0.17933299304814598,0.25603726312146935,0.2491788379594938,0.9166212435956399,0.7996488512335251,-0.028022913772989416,0.13325078836961082,-0.016899988531874858,-0.05265638437618957,-0.04392177031401933,-0.028022913772989416,0.8739243564886873,0.044641442030363895,0.026766938387955477,-0.04735590505005152,0.060828766812429894,0.13325078836961082,0.044641442030363895,0.67106827813298,-0.004982071657866034,-0.04301977986958424,-0.014781196555178547,-0.016899988531874858,0.026766938387955477,-0.004982071657866034,0.022537350739518177,-2.0899224319813747e-06,-4.72543291111563e-07,-0.05265638437618957,-0.04735590505005152,-0.04301977986958424,-2.0899224319813747e-06,0.022534980863809288,2.7528489120047763e-07,-0.04392177031401933,0.060828766812429894,-0.014781196555178547,-4.72543291111563e-07,2.7528489120047763e-07,0.022533825620295354,1930.703105451714,4514.06744506229,10329.415643599785,0.0,0.0,0.0,1.1597624298108422,-0.1150096573807616,0.5332273157623939,0.0,0.0,0.0,-0.1150096573807616,1.457347490051686,0.18210415078645212,0.0,0.0,0.0,0.5332273157623939,0.18210415078645212,0.6524787797267985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888184058000,5343,1403715888184058000,world,odom,452174.6070398697,524185.60859817936,-361704.25552198506,-0.17859899459734227,0.2558140649745952,0.24898282219392967,0.9168800998725724,0.88793493183915,-0.034203752065929696,0.16222707649615203,-0.019261090044327717,-0.06006515244405658,-0.05002022129534592,-0.034203752065929696,0.9783726378676103,0.05445435528454807,0.030543413785604545,-0.0539047423029623,0.06939514199890376,0.16222707649615203,0.05445435528454807,0.7316124891817631,-0.0056613533171027295,-0.049100484611446005,-0.01679009971904226,-0.019261090044327717,0.030543413785604545,-0.0056613533171027295,0.0240635355228167,-2.3841252610234643e-06,-5.381681167777221e-07,-0.06006515244405658,-0.0539047423029623,-0.049100484611446005,-2.3841252610234643e-06,0.024060833848628737,3.1361823011627053e-07,-0.05002022129534592,0.06939514199890376,-0.01679009971904226,-5.381681167777221e-07,3.1361823011627053e-07,0.02405951530242095,1930.9629050582917,4514.159408215662,10328.520647406669,0.0,0.0,0.0,1.2848789420737357,-0.13156230878593544,0.6080573691918458,0.0,0.0,0.0,-0.13156230878593544,1.6242838171924405,0.20814822979177167,0.0,0.0,0.0,0.6080573691918458,0.20814822979177167,0.7074738111523244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888234058000,5344,1403715888234058000,world,odom,452271.1615697467,524411.3186956844,-361187.8523568807,-0.17787289714052099,0.25559749197780185,0.24880612448645098,0.9171295802532637,0.9860678794199783,-0.041489152748110124,0.19627519018338455,-0.02186241161708139,-0.06822979289936787,-0.05673144598165372,-0.041489152748110124,1.0954966145599723,0.06601345398953277,0.03470510921353333,-0.061107467816429145,0.07883788690483673,0.19627519018338455,0.06601345398953277,0.7971961880873221,-0.006407566579101333,-0.055807187418106495,-0.01899342427994047,-0.02186241161708139,0.03470510921353333,-0.006407566579101333,0.025639709687158695,-2.7078432366276195e-06,-6.098274922454275e-07,-0.06822979289936787,-0.061107467816429145,-0.055807187418106495,-2.7078432366276195e-06,0.025636644160860526,3.5554601440477256e-07,-0.05673144598165372,0.07883788690483673,-0.01899342427994047,-6.098274922454275e-07,3.5554601440477256e-07,0.025635145488492904,1931.222096932794,4514.25284595579,10327.625810690895,0.0,0.0,0.0,1.422619569435955,-0.14995513659339704,0.6903781248194146,0.0,0.0,0.0,-0.14995513659339704,1.8078642278476862,0.23710646353192572,0.0,0.0,0.0,0.6903781248194146,0.23710646353192572,0.7679550928692713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888284058000,5345,1403715888284058000,world,odom,452367.72951596836,524637.034509963,-360671.4914474605,-0.1771399373411491,0.25535048873120125,0.2486247992084123,0.9173893828261188,1.0951889009382578,-0.05003123840470913,0.2360784207709078,-0.024720703160212697,-0.0772028807526065,-0.0640902311925825,-0.05003123840470913,1.226818457990527,0.07955818827360257,0.03928772550642606,-0.06900083180104577,0.08921329587213245,0.2360784207709078,0.07955818827360257,0.8683196089039239,-0.007223404105963619,-0.0631819811374206,-0.021400529580749762,-0.024720703160212697,0.03928772550642606,-0.007223404105963619,0.027265880157687373,-3.0626463769082715e-06,-6.885519176216997e-07,-0.0772028807526065,-0.06900083180104577,-0.0631819811374206,-3.0626463769082715e-06,0.027262417170771117,4.0168157130859884e-07,-0.0640902311925825,0.08921329587213245,-0.021400529580749762,-6.885519176216997e-07,4.0168157130859884e-07,0.02726072079977119,1931.4813872288285,4514.345583849681,10326.73167087714,0.0,0.0,0.0,1.5734505659226152,-0.17011661444746423,0.7807242733968406,0.0,0.0,0.0,-0.17011661444746423,2.009110010299064,0.26880603152392635,0.0,0.0,0.0,0.7807242733968406,0.26880603152392635,0.8342705127719162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888334058000,5346,1403715888334058000,world,odom,452464.3100008292,524862.7538960346,-360155.1777151771,-0.17637787619566872,0.25512128654842753,0.24843093255627677,0.9176524645462459,1.21655307737427,-0.05999937361371798,0.2823939374292499,-0.027848475156653653,-0.08704098329284207,-0.07213228399239242,-0.05999937361371798,1.3740184751437188,0.09535338248897042,0.04431050302622755,-0.07762073508521264,0.10059031170292618,0.2823939374292499,0.09535338248897042,0.9455388148289833,-0.008112583267299665,-0.07127042908227457,-0.02401922883354866,-0.027848475156653653,0.04431050302622755,-0.008112583267299665,0.028942029533971857,-3.452076410769874e-06,-7.7406495417228e-07,-0.08704098329284207,-0.07762073508521264,-0.07127042908227457,-3.452076410769874e-06,0.028938132395672146,4.519136655058377e-07,-0.07213228399239242,0.10059031170292618,-0.02401922883354866,-7.7406495417228e-07,4.519136655058377e-07,0.02893621828686332,1931.741683184734,4514.438594109516,10325.83758636124,0.0,0.0,0.0,1.738477337592403,-0.19230598118356276,0.8798502629132328,0.0,0.0,0.0,-0.19230598118356276,2.2295717738270553,0.3036115325422157,0.0,0.0,0.0,0.8798502629132328,0.3036115325422157,0.907089278720553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888384058000,5347,1403715888384058000,world,odom,452560.903498554,525088.4779505349,-359638.9086669286,-0.1756380822466628,0.254878362257521,0.24825558804916845,0.917909280659042,1.3515290717804853,-0.07158016184264204,0.3360471068983404,-0.031267043806002585,-0.09778799815983952,-0.08090763391752046,-0.07158016184264204,1.5389277754012218,0.11369067662190241,0.04980258677856364,-0.08702295592877954,0.11302020103327462,0.3360471068983404,0.11369067662190241,1.0294614089323109,-0.009081984686143288,-0.08011467852773412,-0.02686945333375379,-0.031267043806002585,0.04980258677856364,-0.009081984686143288,0.03066816563535566,-3.87663457605048e-06,-8.67262318427125e-07,-0.09778799815983952,-0.08702295592877954,-0.08011467852773412,-3.87663457605048e-06,0.030663795433733442,5.066727571954346e-07,-0.08090763391752046,0.11302020103327462,-0.02686945333375379,-8.67262318427125e-07,5.066727571954346e-07,0.03066164388017078,1932.0016507547978,4514.532414970723,10324.943899321455,0.0,0.0,0.0,1.9184790490825812,-0.21667277516177247,0.9879978653512064,0.0,0.0,0.0,-0.21667277516177247,2.4699600330613083,0.34182399686511217,0.0,0.0,0.0,0.9879978653512064,0.34182399686511217,0.9865451258348261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888434058000,5348,1403715888434058000,world,odom,452657.50999286206,525314.2066979762,-359122.6843138681,-0.17490076100636845,0.25465617258947676,0.24806836386105435,0.9181623192076505,1.5016197856623361,-0.08497764150249684,0.3979385296357958,-0.03498511160096577,-0.10950546756708389,-0.09045504963914326,-0.08497764150249684,1.7235491697610823,0.1348911079057091,0.055788956175305736,-0.09724348474791705,0.12657515491090837,0.3979385296357958,0.1348911079057091,1.1207462496170189,-0.010131043344360829,-0.08976256607335732,-0.02995861991559785,-0.03498511160096577,0.055788956175305736,-0.010131043344360829,0.032444286076382695,-4.339897306662921e-06,-9.67655299091993e-07,-0.10950546756708389,-0.09724348474791705,-0.08976256607335732,-4.339897306662921e-06,0.03243940272978646,5.658286362464648e-07,-0.09045504963914326,0.12657515491090837,-0.02995861991559785,-9.67655299091993e-07,5.658286362464648e-07,0.032436991001807816,1932.2620022044111,4514.625910610487,10324.050134748835,0.0,0.0,0.0,2.1144241231154193,-0.24323241053981082,1.1059213459761894,0.0,0.0,0.0,-0.24323241053981082,2.7318466405325394,0.3834319299724675,0.0,0.0,0.0,1.1059213459761894,0.3834319299724675,1.0731296181547645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888484058000,5349,1403715888484058000,world,odom,452754.12949970487,525539.9401511035,-358606.5046310653,-0.1741384189179082,0.25442056125184,0.24785238068398704,0.9184308283471052,1.6684509556451481,-0.10041503582682432,0.469050424596943,-0.03902195586736226,-0.12225677300599067,-0.10080841874374125,-0.10041503582682432,1.9300587193271823,0.15930315420935653,0.062313059691891444,-0.10831741461042071,0.14132246527847547,0.469050424596943,0.15930315420935653,1.2201158754043107,-0.011262305448898207,-0.10026424351520309,-0.03329311575988607,-0.03902195586736226,0.062313059691891444,-0.011262305448898207,0.034270392182329676,-4.8425979059622205e-06,-1.0768241295843771e-06,-0.12225677300599067,-0.10831741461042071,-0.10026424351520309,-4.8425979059622205e-06,0.03426494777782958,6.299199418447649e-07,-0.10080841874374125,0.14132246527847547,-0.03329311575988607,-1.0768241295843771e-06,6.299199418447649e-07,0.034262254821619195,1932.5225655550478,4514.7207572319085,10323.156459827644,0.0,0.0,0.0,2.327350216621978,-0.27237065092978674,1.2341355160619658,0.0,0.0,0.0,-0.27237065092978674,3.0163644261904468,0.42904033385253654,0.0,0.0,0.0,1.2341355160619658,0.42904033385253654,1.1673980974600422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888534058000,5350,1403715888534058000,world,odom,452850.762522661,525765.6793881223,-358090.36715346435,-0.17334298368844567,0.2542402369298428,0.2476670033609078,0.9186812109638866,1.8537933781483824,-0.118135675516975,0.550457639675106,-0.04340253937805176,-0.13609761624268255,-0.1120129895142493,-0.118135675516975,2.160833131052281,0.18730518323822715,0.06937103075730525,-0.12029701761630757,0.1573418066249439,0.550457639675106,0.18730518323822715,1.328361976341302,-0.012492379898811013,-0.11166893142259501,-0.03688463790719583,-0.04340253937805176,0.06937103075730525,-0.012492379898811013,0.03614648904150685,-5.389509452069058e-06,-1.1947211537444688e-06,-0.13609761624268255,-0.12029701761630757,-0.11166893142259501,-5.389509452069058e-06,0.0361404362050914,6.99252589844302e-07,-0.1120129895142493,0.1573418066249439,-0.03688463790719583,-1.1947211537444688e-06,6.99252589844302e-07,0.0361374365812305,1932.7835370895561,4514.814970895294,10322.263499910028,0.0,0.0,0.0,2.5576272225432026,-0.3039383130004175,1.3731649012120186,0.0,0.0,0.0,-0.3039383130004175,3.3245011730089233,0.4783490045333259,0.0,0.0,0.0,1.3731649012120186,0.4783490045333259,1.2696466572156193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403715888584058000,5351,1403715888584058000,world,odom,452947.4081266302,525991.4222977454,-357574.27679101756,-0.1726161665304738,0.25397363654833627,0.24746212206355875,0.9189469784130845,2.0595634814432326,-0.1384065722071231,0.6433147961068318,-0.048140392957681535,-0.15107205133228158,-0.1241356181786891,-0.1384065722071231,2.418430648147203,0.21931495270443518,0.07705139992465715,-0.13324988071626476,0.17466158179232588,0.6433147961068318,0.21931495270443518,1.4463334808329493,-0.01380980665859068,-0.12402161200182756,-0.04076705960131789,-0.048140392957681535,0.07705139992465715,-0.01380980665859068,0.03807256087835586,-5.980345048106283e-06,-1.3231139082159156e-06,-0.15107205133228158,-0.13324988071626476,-0.12402161200182756,-5.980345048106283e-06,0.038065844426435645,7.743986495336271e-07,-0.1241356181786891,0.17466158179232588,-0.04076705960131789,-1.3231139082159156e-06,7.743986495336271e-07,0.038062515320559764,1933.0443854076618,4514.910183688502,10321.37039065767,0.0,0.0,0.0,2.8068656255661564,-0.3383257066144728,1.523608173335321,0.0,0.0,0.0,-0.3383257066144728,3.6578245581507245,0.5320645470176911,0.0,0.0,0.0,1.523608173335321,0.5320645470176911,1.3803323051794354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
